id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,suppressedMerchTags,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13393862134,153020449,327,122920,327,2,18,6_6,6,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113849,False,False,Row 18,False,1393454,"¥1,393,454","¥1,393,454",10,Mobile Transfer ticket,3,1,USD,JPY,5000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122920/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,7,False,False,False,False,4n5ovNYqcqmyEUMM6iGND2A6%2fHQQ2PLoQlmO2cKCdug%3d,False,2026-07-19T00:34:32.2770000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393862134,False,C5AB9B18-E23D-41DC-ACBD-E4EADB436E4B,False,False,True,3,6.690220916812188,0.7751677852,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,6,6,,,,,,,,,,
13393860602,153020449,327,122920,327,2,17,6_6,6,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113848,False,False,Row 17,False,1395208,"¥1,395,208","¥1,395,208",10,Mobile Transfer ticket,3,1,USD,JPY,5000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122920/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,7,False,False,False,False,EjIcoD3eX7eDkzZ066j4Cidkwsi2PKjKLPHQ17Eaefo%3d,False,2026-07-19T00:33:27.0930000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393860602,False,771FFDCD-A228-47DE-A368-CE635304C752,False,False,True,3,6.726270964290551,0.7799804895,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,6,6,,,,,,,,,,
13393622811,153020449,318,122911,318,2,12,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703903,False,False,Row 12,False,1403805,"¥1,403,805","¥1,403,805",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122911/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,7,False,False,False,False,KSAVo15biUaPkGBjhrJqzkCIp%2fVImS3TqxY3ex5dAL8%3d,False,2026-07-18T23:31:25.0400000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393622811,False,1AFDF72E-7B5D-4D2D-8B0D-7600974BD9A7,False,False,True,4,7.330957935759911,0.8517760202,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13388100640,153020449,349,122942,349,2,17,13_13,13,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114021,False,False,Row 17,False,1403805,"¥1,403,805","¥1,403,805",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122942/0.jpg?im=Resize=(500,271)&v=771",yesterday,6,False,False,False,False,4BgFHJhIHP%2bkAR%2fqQXXsgzV%2f5ARFuGRP9Sp5wTiXrOk%3d,False,2026-07-18T02:03:33.4600000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13388100640,False,D7C89382-07D2-4DFE-9ED7-B12575C0CA3C,False,False,True,3,6.481298558217743,0.7592844362,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],Last ticket,True,,,,,13,13,,,,,,,,,,
13391611328,153020449,347,122940,347,2,17,3_3,3,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113977,False,False,Row 17,False,1403805,"¥1,403,805","¥1,403,805",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122940/0.jpg?im=Resize=(500,271)&v=771",10 hours ago,6,False,False,False,False,4BgFHJhIHP%2bkAR%2fqQXXsgzV%2f5ARFuGRP9Sp5wTiXrOk%3d,False,2026-07-18T15:53:42.2170000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13391611328,False,2271D8E0-4F46-428A-ACDC-FA69EBCE7610,False,False,True,3,6.3959515057927465,0.7507841208,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,3,3,,,,,,,,,,
13393086900,153020449,348,122941,348,2,24,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114006,False,False,Row 24,False,1403980,"¥1,403,980","¥1,403,980",10,Mobile Transfer ticket,3,1,USD,JPY,2790.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122941/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,6,False,False,False,False,2t6egtSJaTnwel6xQb%2b5cPeIi6vI%2f4eXBEwd9plmNYQ%3d,False,2026-07-18T21:57:54.6830000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393086900,False,97C76B57-4A4A-4EF3-92FA-FAA6DAD51CB2,False,False,True,3,6.163971998546401,0.7287039177,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13393302055,153020449,306,122899,306,2,24,_,,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113699,False,False,Row 24,False,1413727,"¥1,413,727","¥1,413,727",10,Mobile Transfer ticket,3,1,USD,JPY,2790.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122899/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,6,False,False,False,False,1zLPrrF0RiNv6Pbt0fWVrp8VjznV0bjdm%2fBBP0OBLjY%3d,False,2026-07-18T22:38:08.7670000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393302055,False,682E2283-621B-490D-953A-C054E222D9DB,False,False,True,3,6.060291816571475,0.7242058546,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13388198710,153020449,305,122898,305,2,25,29_29,29,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113678,False,False,Row 25,False,1421524,"¥1,421,524","¥1,421,524",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122898/0.jpg?im=Resize=(500,271)&v=771",yesterday,6,False,False,False,False,00JBLsnMZUvfxGxyVU9y7SBj%2birfZO57hN7VjwYyxJk%3d,False,2026-07-18T02:26:44.9100000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388198710,False,949F7822-19F7-4277-A4B9-7463B5EB8506,False,False,True,3,5.543910163414655,0.6838354225,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,29,29,"¥1,990,410",29.0,"¥568,886",,,,,,,
13393855519,153020449,325,122918,325,2,19,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113806,False,False,Row 19,False,1433029,"¥1,433,029","¥1,433,029",10,Mobile Transfer ticket,3,1,USD,JPY,7499.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122918/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,7,False,False,False,False,qYClHXpsmnh42mgdEDtnK2PbffIKk8NLnuchfcGkkkg%3d,False,2026-07-19T00:31:36.9500000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393855519,False,0012B129-AFCA-4FC2-AE4B-CA32AC8DAE70,False,False,True,3,6.659170501899657,0.7938276426,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13393600653,153020449,322,122915,322,2,21,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113742,False,False,Row 21,False,1442967,"¥1,442,967","¥1,442,967",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122915/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,6,False,False,False,False,q0W181ZxQ3EmtSP6YW6pMVh1Q8wP6ued%2fqHfkSRpxCQ%3d,False,2026-07-18T23:23:36.3330000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393600653,False,2FF64A78-E702-4C8F-8B3E-9E3C86A49684,False,False,True,3,5.976386033945961,0.7314782792,Fan favorite,This section has the highest count of successful sales for this event over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13394054521,153020449,303,122896,303,2,15,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113624,False,False,Row 15,False,1454917,"¥1,454,917","¥1,454,917",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122896/0.jpg?im=Resize=(500,271)&v=771",an hour ago,6,False,False,False,False,P8VGP5hmXll3l10PnrjYGl8syIjQ48V39wBvHzIdY30%3d,False,2026-07-19T01:27:18.5730000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13394054521,False,82B6C7A4-BA68-4C9C-90CA-66193DB70732,False,False,True,3,6.140562002332953,0.7522428956,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13311688126,153020449,304,122897,304,2,23,_,,False,False,8,,False,False,"[1, 2, 3, 4, 5, 6, 7, 8]",407,Upper,8,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113654,False,False,Row 23,False,1462461,"¥1,462,461","¥1,462,461",10,Mobile Transfer ticket,3,1,USD,JPY,2790.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122897/0.jpg?im=Resize=(500,271)&v=771",8 days ago,6,False,False,False,False,XQ1%2bOnwA50S5JCBDdmha9xHfuZQtehIIaD0RxaWwKvY%3d,False,2026-07-10T07:01:59.6470000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13311688126,False,5D3D56C7-14D3-472C-BD3B-B3B0731F43E9,False,False,True,3,5.75246852616722,0.7208835704,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last tickets,True,,,,,,,"¥1,961,839",25.0,"¥499,378",,,,,,,
13311781074,153020449,305,122898,305,2,17,_,,False,False,7,,False,False,"[1, 2, 3, 4, 5, 6, 7]",407,Upper,7,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113670,False,False,Row 17,False,1462461,"¥1,462,461","¥1,462,461",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122898/0.jpg?im=Resize=(500,271)&v=771",8 days ago,6,False,False,False,False,XQ1%2bOnwA50S5JCBDdmha9xHfuZQtehIIaD0RxaWwKvY%3d,False,2026-07-10T07:19:52.1000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13311781074,False,CE86C2E4-33E7-4F96-B0A8-F1BE528EE125,False,False,True,3,5.721863190114179,0.7182422299,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥2,013,575",27.0,"¥551,114",,,,,,,
13394254797,153020449,204,122837,204,2,8,13_15,13,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702760,False,False,Row 8,False,1466593,"¥1,466,593","¥1,466,593",10,Mobile Transfer ticket,3,1,USD,JPY,29520.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",20 minutes ago,8,False,False,False,False,opNh2Us21rTYKpk3AueOtKPELBAxGQ8QvTpdhuVy%2fxU%3d,False,2026-07-19T02:26:23.2930000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13394254797,False,229A1EC0-E0BA-4482-9D3D-E154557F410F,False,False,True,4,8.099971081926121,0.983966288,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13394148408,153020449,322,122915,322,2,14,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113735,False,False,Row 14,False,1472440,"¥1,472,440","¥1,472,440",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122915/0.jpg?im=Resize=(500,271)&v=771",50 minutes ago,6,False,False,False,False,08gy7Mjk8UshE2xNyenkxN1QI%2fWMeRkDlkvKG6ai1Fk%3d,False,2026-07-19T01:56:35.1630000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13394148408,False,9E397B37-9EE3-49B7-9FC5-94CFD3EC678F,False,False,True,3,6.084914007146495,0.7560036315,Fan favorite,This section has the highest count of successful sales for this event over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13394283712,153020449,227A,1530787,227A,2,8,9_11,9,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593636,False,False,Row 8,False,1481330,"¥1,481,330","¥1,481,330",10,Mobile Transfer ticket,3,1,USD,JPY,18450.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",12 minutes ago,9,False,False,False,False,99on6%2bePEYrPhrOwrjpVR2742tQ%2fNUOAwcOR%2fXqte3c%3d,False,2026-07-19T02:34:16.7970000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13394283712,False,4F176B79-7B6A-460E-97A7-37E9B5B9F853,False,False,True,5,9.198633408633626,1.236552798,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13393961293,153020449,341,122934,341,2,19,_,,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704413,False,False,Row 19,False,1492633,"¥1,492,633","¥1,492,633",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",an hour ago,6,False,False,False,False,2ZGB8VhBPg7wt%2bZTaHEq2mdFm9vqMlUoazuRmVflo%2fA%3d,False,2026-07-19T00:59:57.7370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393961293,False,F3982CB2-132F-4E87-AC7E-36AECDEF2466,False,False,True,3,6.389248014681814,0.7967214221,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
