id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,suppressedMerchTags,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey
13394571732,153020449,142,122807,142,2,29,22_26,22,False,False,5,,False,False,"[1, 2, 3, 5]",594,Lower,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113155,False,False,Row 29,False,4203058,"¥4,203,058","¥4,203,058",,,,10,Mobile Transfer ticket,3,1,USD,JPY,29000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122807/0.jpg?im=Resize=(500,271)&v=771",an hour ago,4,False,False,False,False,PBdzfVvoQ5UsoNGJZRsd1%2fR4Kl10%2bes5p6pqVJz8kvk%3d,False,2026-07-19T03:48:51.2900000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13394571732,False,11FA84AC-E813-4A0C-8550-EB6EE0F4B7D0,False,False,True,2,3.9951324928336494,1.564946777,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],22,26,,,,,,,,,,,
13392827541,153020449,116,122791,116,2,7,6_6,6,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 811, 'listingNoteContentId': 2446054, 'formattedListingNoteContent': 'Actual 1st row of the section', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446055, 'formattedListingNoteDescription': 'Actual 1st row of the section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Actual 1st row of the section', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 811}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112545,False,False,Row 7,False,4210872,"¥4,210,872","¥4,210,872","¥6,317,759",33.0,"¥2,106,887",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122791/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,7,False,False,False,False,c635WzCUkLLuJSnjK3njMlbbga%2b%2bWvkW7%2fwmBmCEc2E%3d,False,2026-07-18T20:45:31.3270000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13392827541,False,48735F70-8C2C-4A3C-8D05-50D11DE53444,False,False,True,3,6.860463269939347,2.372807389,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[811],6,6,,,,,,,,,,,
13379712171,153020449,235,122862,235,2,4,_,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': 263, 'listingNoteContentId': 2444900, 'formattedListingNoteContent': 'VIP Club', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444901, 'formattedListingNoteDescription': 'VIP Club - Club opens 90 minutes prior to tipoff and offers access to a lounge area with televisions, plush seating and private restrooms as well as all-inclusive food, draft beer, and house wine'}, {'listingNoteId': 424, 'listingNoteContentId': 2445241, 'formattedListingNoteContent': 'Access to VIP Club', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': 1367, 'listingNoteContentId': 2447255, 'formattedListingNoteContent': 'Includes club access', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2447256, 'formattedListingNoteDescription': 'Includes club access'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 1, 'formattedListingNoteContent': 'VIP packages', 'displayOrder': 1, 'showsRawNoteText': False}, {'listingNoteBucketId': 4, 'formattedListingNoteContent': 'Club access', 'displayOrder': 4, 'showsRawNoteText': False}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703275,False,False,Row 4,False,4395241,"¥4,395,241","¥4,395,241",,,,10,Mobile Transfer ticket,3,1,USD,JPY,10900.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122862/0.jpg?im=Resize=(500,271)&v=771",2 days ago,4,False,False,False,False,WlCn1Lx0gFqN4iFGM8CVPJWF5%2fDMkRqvmd5B8KtgUuU%3d,False,2026-07-17T03:59:21.4370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13379712171,False,B78D279E-3944-402E-9BD1-B41C5E94A66E,False,False,True,2,4.333144554227287,1.738813636,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13382694909,153020449,143,122808,143,2,9,_,,False,False,8,,False,False,"[1, 2, 3, 4, 5, 6, 8]",594,Lower,8,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113201,False,False,Row 9,False,4459394,"¥4,459,394","¥4,459,394",,,,10,Mobile Transfer ticket,3,1,EUR,JPY,10000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122808/0.jpg?im=Resize=(500,271)&v=771",yesterday,5,False,False,False,False,AKb1xNAy3wrQJIUTCT8exMCVGz9pTtIwXZvdbW9%2f2nE%3d,False,2026-07-17T12:40:18.5000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13382694909,False,A0AABF18-CA0A-48AD-BC40-CA6CEEC0C580,False,False,True,2,4.98387989166113,2.005563094,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13334390402,153020449,129,122799,129,2,31,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 174, 'listingNoteContentId': 2444704, 'formattedListingNoteContent': 'VIP Club Access w/ private entrance & restrooms', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444705, 'formattedListingNoteDescription': 'Tickets grant access to VIP private entrance, VIP club access and VIP private restrooms.'}, {'listingNoteId': 1025, 'listingNoteContentId': 2446491, 'formattedListingNoteContent': 'Includes unlimited food and soft drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446492, 'formattedListingNoteDescription': 'Includes unlimited food and soft drinks'}, {'listingNoteId': 1028, 'listingNoteContentId': 2446497, 'formattedListingNoteContent': 'Includes unlimited food and drinks (beer, wine and liquor)', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446498, 'formattedListingNoteDescription': 'Includes unlimited food and drinks (beer, wine and liquor)'}, {'listingNoteId': 2246, 'listingNoteContentId': 4165609, 'formattedListingNoteContent': 'VIP Experience', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 4165611, 'formattedListingNoteDescription': 'VIP Experience'}, {'listingNoteId': 2247, 'listingNoteContentId': 4165768, 'formattedListingNoteContent': 'Includes food, beer and wine', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 4165769, 'formattedListingNoteDescription': 'Includes food, beer and wine'}, {'listingNoteId': 2254, 'listingNoteContentId': 4170837, 'formattedListingNoteContent': 'Includes food, beer, wine, and non-alcoholic beverages', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 4170838, 'formattedListingNoteDescription': 'Includes food, beer, wine, and non-alcoholic beverages'}, {'listingNoteId': 2356, 'listingNoteContentId': 4257844, 'formattedListingNoteContent': 'All-Inclusive Food', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': 2363, 'listingNoteContentId': 4281452, 'formattedListingNoteContent': 'Access to Premium Lounge', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': 1021, 'listingNoteContentId': 2446483, 'formattedListingNoteContent': 'Includes unlimited food and drinks (beer and soft drinks)', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446484, 'formattedListingNoteDescription': 'Includes unlimited food and drinks (beer and soft drinks)'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 1, 'formattedListingNoteContent': 'VIP packages', 'displayOrder': 1, 'showsRawNoteText': False}, {'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes food, beer, wine, and non-alcoholic beverages', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2254}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'All-Inclusive Food', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2356}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Access to Premium Lounge', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2363}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112884,False,False,Row 31,False,4561930,"¥4,561,930","¥4,561,930",,,,10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122799/0.jpg?im=Resize=(500,271)&v=771",6 days ago,2,False,False,False,False,fKg%2bE%2bqRomOS8soo5WJSqsPRxBo%2fUZZsQiAT9Js9NkI%3d,False,2026-07-12T04:55:54.9300000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13334390402,False,38A727F0-B7C0-4180-822A-860236C0C962,False,False,True,1,2.312931848782867,1.157901689,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'VIP', 'qualifier': 'Premium access and amenities', 'hasValue': True, 'messageType': 'VipTicketAttributeBased'}]",[174],,,,,,,,,,,,,
13384010222,153020449,140,122806,140,2,20,_,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113118,False,False,Row 20,False,4636396,"¥4,636,396","¥4,636,396",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122806/0.jpg?im=Resize=(500,271)&v=771",yesterday,6,False,False,False,False,T6ErPElPQsoWMsTwRKC0ISCGR1WZiaOs2HWNIVP8FxU%3d,False,2026-07-17T16:25:35.9130000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384010222,False,C29A3EDA-F960-4472-833F-484DBEAA796C,False,False,True,3,5.611756077458501,2.240237246,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13346680337,153020449,112,122789,112,2,22,_,,False,False,5,,False,False,"[1, 2, 3, 4, 5]",594,Lower,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112412,False,False,Row 22,False,4636396,"¥4,636,396","¥4,636,396",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122789/0.jpg?im=Resize=(500,271)&v=771",5 days ago,5,False,False,False,False,T6ErPElPQsoWMsTwRKC0ISCGR1WZiaOs2HWNIVP8FxU%3d,False,2026-07-14T02:26:25.1270000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13346680337,False,583131EC-E79E-4C7E-B650-F8094D0268CD,False,False,True,2,4.803482117911797,2.008979178,Last tickets,True,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13394284218,153020449,235,122862,235,2,1,_,,False,False,4,,False,False,"[1, 2, 3, 4]",471,Middle,4,True,"[{'listingNoteId': 263, 'listingNoteContentId': 2444900, 'formattedListingNoteContent': 'VIP Club', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444901, 'formattedListingNoteDescription': 'VIP Club - Club opens 90 minutes prior to tipoff and offers access to a lounge area with televisions, plush seating and private restrooms as well as all-inclusive food, draft beer, and house wine'}, {'listingNoteId': 424, 'listingNoteContentId': 2445241, 'formattedListingNoteContent': 'Access to VIP Club', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': 1367, 'listingNoteContentId': 2447255, 'formattedListingNoteContent': 'Includes club access', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2447256, 'formattedListingNoteDescription': 'Includes club access'}, {'listingNoteId': 2025, 'listingNoteContentId': 3415843, 'formattedListingNoteContent': 'Front Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415843, 'formattedListingNoteDescription': 'Front Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 1, 'formattedListingNoteContent': 'VIP packages', 'displayOrder': 1, 'showsRawNoteText': False}, {'listingNoteBucketId': 4, 'formattedListingNoteContent': 'Club access', 'displayOrder': 4, 'showsRawNoteText': False}, {'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Front Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2025}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703272,False,False,Row 1,False,5008468,"¥5,008,468","¥5,008,468",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122862/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,4,False,False,False,False,0ut1tOTt0nPQhTPka%2b0MF69Po40dfZY7ua6gvjffGiM%3d,False,2026-07-19T02:34:43.3600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13394284218,False,479A1091-7FB1-48F9-A4AD-E1051B56C5DE,False,False,True,2,3.8685114261487814,1.824645729,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[2025],,,,,,,,,,,,,
13393597564,153020449,139,122805,139,2,24,11_12,11,False,False,2,,False,False,"[1, 2]",594,Lower,2,True,"[{'listingNoteId': 32, 'listingNoteContentId': 1064695, 'formattedListingNoteContent': 'Includes parking', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 1277359, 'formattedListingNoteDescription': 'You will be able to park your car or motorcycle for free, as this is part of the package.'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 19, 'formattedListingNoteContent': 'Includes parking', 'displayOrder': 19, 'showsRawNoteText': True, 'sourceListingNoteId': 32}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113096,False,False,Row 24,False,5263697,"¥5,263,697","¥5,263,697","¥10,482,953",50.0,"¥5,219,256",10,Mobile Transfer ticket,3,1,USD,JPY,5750.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122805/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,4,False,False,False,False,JE45fpUTBQMik2g30kxCfSuixoPKoDs9appuZ5zflHo%3d,False,2026-07-18T23:22:11.1370000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13393597564,False,A88A9767-A1FA-4735-9778-46D3EEE90030,False,False,True,2,4.440124909209996,2.124453498,Last tickets,True,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13388193458,153020449,124,122796,124,2,1,16_18,16,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': 2025, 'listingNoteContentId': 3415843, 'formattedListingNoteContent': 'Front Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415843, 'formattedListingNoteDescription': 'Front Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Front Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2025}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112716,False,False,Row 1,False,5614580,"¥5,614,580","¥5,614,580",,,,10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",yesterday,2,False,False,False,False,NbTEMUkZTJYPdCvp%2b13VJedMcK8cthJ2v%2fGht%2bOYb98%3d,False,2026-07-18T02:25:15.6500000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13388193458,False,567E66C9-B5ED-4F64-AAF2-B24FEF831F9A,False,False,True,1,2.480519549934063,1.630861575,,,"[{'message': 'Popular Pick', 'qualifier': '70 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[2025],,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,
